BetterExportAssetOrder
Improved by burnedpopcorn180
1858 - gml_Script_scr_sme_yellow_rhythm_song_data_flowey_01
1859 - d3d_model_vertex
1860 - gml_Script_d3d_model_vertex
1861 - d3d_model_vertex_color
1862 - gml_Script_d3d_model_vertex_color
1863 - d3d_model_vertex_colour
1864 - gml_Script_d3d_model_vertex_colour
1865 - scr_dialogue_battle_action_selected_action_3_feisty_four
1866 - gml_Script_scr_dialogue_battle_action_selected_action_3_feisty_four
1867 - d3d_model_vertex_normal
1868 - gml_Script_d3d_model_vertex_normal
1869 - d3d_model_vertex_normal_color
1870 - gml_Script_d3d_model_vertex_normal_color
1871 - d3d_model_vertex_normal_colour
1872 - gml_Script_d3d_model_vertex_normal_colour
1873 - d3d_model_vertex_normal_texture
1874 - gml_Script_d3d_model_vertex_normal_texture
1875 - d3d_model_vertex_normal_texture_color
1876 - gml_Script_d3d_model_vertex_normal_texture_color
1877 - d3d_model_vertex_normal_texture_colour
1878 - gml_Script_d3d_model_vertex_normal_texture_colour
1879 - d3d_model_vertex_texture
1880 - gml_Script_d3d_model_vertex_texture
1881 - d3d_model_vertex_texture_color
1882 - gml_Script_d3d_model_vertex_texture_color
1883 - d3d_model_vertex_texture_colour
1884 - gml_Script_d3d_model_vertex_texture_colour
1885 - d3d_model_wall
1886 - gml_Script_d3d_model_wall
1887 - d3d_primitive_begin
1888 - gml_Script_d3d_primitive_begin
1889 - d3d_primitive_begin_texture
1890 - gml_Script_d3d_primitive_begin_texture
1891 - d3d_primitive_end
1892 - gml_Script_d3d_primitive_end
1893 - d3d_set_culling
1894 - gml_Script_d3d_set_culling
1895 - d3d_set_depth
1896 - gml_Script_d3d_set_depth
1897 - d3d_set_fog
1898 - gml_Script_d3d_set_fog
1899 - d3d_set_hidden
1900 - gml_Script_d3d_set_hidden
1901 - d3d_set_lighting
1902 - gml_Script_d3d_set_lighting
1903 - d3d_set_perspective
1904 - gml_Script_d3d_set_perspective
1905 - d3d_set_projection
1906 - gml_Script_d3d_set_projection
1907 - d3d_set_projection_ext
1908 - gml_Script_d3d_set_projection_ext
1909 - scr_dialogue_battle_action_selected_action_3_sousborg
1910 - gml_Script_scr_dialogue_battle_action_selected_action_3_sousborg
1911 - d3d_set_projection_ortho
1912 - gml_Script_d3d_set_projection_ortho
1913 - d3d_set_projection_perspective
1914 - gml_Script_d3d_set_projection_perspective
1915 - d3d_set_shading
1916 - gml_Script_d3d_set_shading
1917 - d3d_set_zwriteenable
1918 - gml_Script_d3d_set_zwriteenable
1919 - d3d_start
1920 - gml_Script_d3d_start
1921 - d3d_transform_add_rotation_axis
1922 - gml_Script_d3d_transform_add_rotation_axis
1923 - d3d_transform_add_rotation_x
1924 - gml_Script_d3d_transform_add_rotation_x
1925 - d3d_transform_add_rotation_y
1926 - gml_Script_d3d_transform_add_rotation_y
1927 - d3d_transform_add_rotation_z
1928 - gml_Script_d3d_transform_add_rotation_z
1929 - d3d_transform_add_scaling
1930 - gml_Script_d3d_transform_add_scaling
1931 - d3d_transform_add_translation
1932 - gml_Script_d3d_transform_add_translation
1933 - d3d_transform_set_identity
1934 - gml_Script_d3d_transform_set_identity
1935 - d3d_transform_set_rotation_axis
1936 - gml_Script_d3d_transform_set_rotation_axis
1937 - d3d_transform_set_rotation_x
1938 - gml_Script_d3d_transform_set_rotation_x
1939 - d3d_transform_set_rotation_y
1940 - gml_Script_d3d_transform_set_rotation_y
1941 - d3d_transform_set_rotation_z
1942 - gml_Script_d3d_transform_set_rotation_z
1943 - d3d_transform_set_scaling
1944 - gml_Script_d3d_transform_set_scaling
1945 - d3d_transform_set_translation
1946 - gml_Script_d3d_transform_set_translation
1947 - d3d_transform_stack_clear
1948 - gml_Script_d3d_transform_stack_clear
1949 - d3d_transform_stack_discard
1950 - gml_Script_d3d_transform_stack_discard
1951 - d3d_transform_stack_empty
1952 - gml_Script_d3d_transform_stack_empty
1953 - d3d_transform_stack_pop
1954 - gml_Script_d3d_transform_stack_pop
1955 - d3d_transform_stack_push
1956 - gml_Script_d3d_transform_stack_push
1957 - d3d_transform_stack_top
1958 - gml_Script_d3d_transform_stack_top
1959 - cutscene_dialogue_special
1960 - gml_Script_cutscene_dialogue_special
1961 - d3d_transform_vertex
1962 - gml_Script_d3d_transform_vertex
1963 - d3d_vertex
1964 - gml_Script_d3d_vertex
1965 - d3d_vertex_colour
1966 - gml_Script_d3d_vertex_colour
1967 - d3d_vertex_normal
1968 - gml_Script_d3d_vertex_normal
1969 - d3d_vertex_normal_colour
1970 - gml_Script_d3d_vertex_normal_colour
1971 - d3d_vertex_normal_texture
1972 - gml_Script_d3d_vertex_normal_texture
1973 - d3d_vertex_normal_texture_colour
1974 - gml_Script_d3d_vertex_normal_texture_colour
1975 - d3d_vertex_texture
1976 - gml_Script_d3d_vertex_texture
1977 - d3d_vertex_texture_colour
1978 - gml_Script_d3d_vertex_texture_colour
1979 - __d3d_model_add_vertex
1980 - gml_Script___d3d_model_add_vertex
1981 - scr_determine_item_stealable
1982 - gml_Script_scr_determine_item_stealable
1983 - __init_d3d
1984 - gml_Script___init_d3d
1985 - draw_enable_alphablend
1986 - gml_Script_draw_enable_alphablend
1987 - draw_get_alpha_test
1988 - gml_Script_draw_get_alpha_test
1989 - draw_get_alpha_test_ref_value
1990 - gml_Script_draw_get_alpha_test_ref_value
1991 - draw_set_alpha_test
1992 - gml_Script_draw_set_alpha_test
1993 - draw_set_alpha_test_ref_value
1994 - gml_Script_draw_set_alpha_test_ref_value
1995 - draw_set_blend_mode
1996 - gml_Script_draw_set_blend_mode
1997 - draw_set_blend_mode_ext
1998 - gml_Script_draw_set_blend_mode_ext
1999 - draw_set_colour_write_enable
2000 - gml_Script_draw_set_colour_write_enable
2001 - GMLive_new
2002 - instance_create
2003 - gml_Script_instance_create
2004 - joystick_axes
2005 - gml_Script_joystick_axes
2006 - joystick_buttons
2007 - gml_Script_joystick_buttons
2008 - joystick_check_button
2009 - gml_Script_joystick_check_button
2010 - joystick_direction
2011 - gml_Script_joystick_direction
2012 - joystick_exists
2013 - gml_Script_joystick_exists
2014 - joystick_has_pov
2015 - gml_Script_joystick_has_pov
2016 - joystick_name
2017 - gml_Script_joystick_name
2018 - joystick_pov
2019 - gml_Script_joystick_pov
2020 - joystick_rpos
2021 - gml_Script_joystick_rpos
2022 - joystick_upos
2023 - gml_Script_joystick_upos
2024 - joystick_vpos
2025 - gml_Script_joystick_vpos
2026 - joystick_xpos
2027 - gml_Script_joystick_xpos
2028 - scr_dialogue_battle_action_selected_action_1_tellyvis_a
2029 - gml_Script_scr_dialogue_battle_action_selected_action_1_tellyvis_a
2030 - joystick_ypos
2031 - gml_Script_joystick_ypos
2032 - joystick_zpos
2033 - gml_Script_joystick_zpos
2034 - __joystick_2_gamepad
2035 - gml_Script___joystick_2_gamepad
2036 - __init_joystick
2037 - gml_Script___init_joystick
2038 - joystick_process_events
2039 - gml_Script_joystick_process_events
2040 - object_get_depth
2041 - gml_Script_object_get_depth
2042 - object_set_depth
2043 - gml_Script_object_set_depth
2044 - sound_delete
2045 - gml_Script_sound_delete
2046 - sound_discard
2047 - gml_Script_sound_discard
2048 - sound_exists
2049 - gml_Script_sound_exists
2050 - sound_fade
2051 - gml_Script_sound_fade
2052 - scr_generate_battle_flowey_phase_2
2053 - gml_Script_scr_generate_battle_flowey_phase_2
2054 - sound_get_kind
2055 - gml_Script_sound_get_kind
2056 - sound_get_name
2057 - gml_Script_sound_get_name
2058 - sound_get_preload
2059 - gml_Script_sound_get_preload
2060 - sound_global_volume
2061 - gml_Script_sound_global_volume
2062 - sound_isplaying
2063 - gml_Script_sound_isplaying
2064 - sound_loop
2065 - gml_Script_sound_loop
2066 - sound_play
2067 - gml_Script_sound_play
2068 - sound_restore
2069 - gml_Script_sound_restore
2070 - sound_stop
2071 - gml_Script_sound_stop
2072 - sound_stop_all
2073 - gml_Script_sound_stop_all
2074 - sound_volume
2075 - gml_Script_sound_volume
2076 - texture_set_blending
2077 - gml_Script_texture_set_blending
2078 - texture_set_interpolation
2079 - gml_Script_texture_set_interpolation
2080 - texture_set_interpolation_ext
2081 - gml_Script_texture_set_interpolation_ext
2082 - texture_set_repeat
2083 - gml_Script_texture_set_repeat
2084 - texture_set_repeat_ext
2085 - gml_Script_texture_set_repeat_ext
2086 - room_tile_add
2087 - gml_Script_room_tile_add
2088 - room_tile_add_ext
2089 - gml_Script_room_tile_add_ext
2090 - room_tile_clear
2091 - gml_Script_room_tile_clear
2092 - tile_add
2093 - gml_Script_tile_add
2094 - tile_delete
2095 - gml_Script_tile_delete
2096 - tile_exists
2097 - gml_Script_tile_exists
2098 - tile_get_alpha
2099 - gml_Script_tile_get_alpha
2100 - tile_get_background
2101 - gml_Script_tile_get_background
2102 - tile_get_blend
2103 - gml_Script_tile_get_blend
2104 - tile_get_count
2105 - gml_Script_tile_get_count
2106 - tile_get_depth
2107 - gml_Script_tile_get_depth
2108 - tile_get_height
2109 - gml_Script_tile_get_height
2110 - scr_mail_sort
2111 - gml_Script_scr_mail_sort
2112 - tile_get_id
2113 - gml_Script_tile_get_id
2114 - tile_get_ids
2115 - gml_Script_tile_get_ids
2116 - scr_enemy_timer_attacks_axis
2117 - gml_Script_scr_enemy_timer_attacks_axis
2118 - tile_get_ids_at_depth
2119 - gml_Script_tile_get_ids_at_depth
2120 - tile_get_left
2121 - gml_Script_tile_get_left
2122 - tile_get_top
2123 - gml_Script_tile_get_top
2124 - tile_get_visible
2125 - gml_Script_tile_get_visible
2126 - tile_get_width
2127 - gml_Script_tile_get_width
2128 - tile_get_x
2129 - gml_Script_tile_get_x
2130 - tile_get_xscale
2131 - gml_Script_tile_get_xscale
2132 - tile_get_y
2133 - gml_Script_tile_get_y
2134 - tile_get_yscale
2135 - gml_Script_tile_get_yscale
2136 - tile_layer_delete
2137 - gml_Script_tile_layer_delete
2138 - tile_layer_delete_at
2139 - gml_Script_tile_layer_delete_at
2140 - tile_layer_depth
2141 - gml_Script_tile_layer_depth
2142 - tile_layer_find
2143 - gml_Script_tile_layer_find
2144 - tile_layer_hide
2145 - gml_Script_tile_layer_hide
2146 - tile_layer_shift
2147 - gml_Script_tile_layer_shift
2148 - tile_layer_show
2149 - gml_Script_tile_layer_show
2150 - tile_set_alpha
2151 - gml_Script_tile_set_alpha
2152 - tile_set_background
2153 - gml_Script_tile_set_background
2154 - tile_set_blend
2155 - gml_Script_tile_set_blend
2156 - tile_set_depth
2157 - gml_Script_tile_set_depth
2158 - tile_set_position
2159 - gml_Script_tile_set_position
2160 - tile_set_region
2161 - gml_Script_tile_set_region
2162 - tile_set_scale
2163 - gml_Script_tile_set_scale
2164 - tile_set_visible
2165 - gml_Script_tile_set_visible
2166 - GMLive_vm_init
2167 - room_set_view
2168 - gml_Script_room_set_view
2169 - __view_get
2170 - gml_Script___view_get
2171 - __view_set
2172 - gml_Script___view_set
2173 - __view_set_internal
2174 - gml_Script___view_set_internal
2175 - __init_view
2176 - gml_Script___init_view
2177 - __init_global
2178 - gml_Script___init_global
2179 - __global_object_depths
2180 - gml_Script___global_object_depths
2181 - cutscene_dialogue_axis_hindered
2182 - gml_Script_cutscene_dialogue_axis_hindered
2183 - scr_enemy_timer_attacks_sousborg
2184 - gml_Script_scr_enemy_timer_attacks_sousborg
2185 - scr_dialogue_battle_action_selected_action_1_macro
2186 - gml_Script_scr_dialogue_battle_action_selected_action_1_macro
2187 - cutscene_dialogue_dark
2188 - gml_Script_cutscene_dialogue_dark
2189 - scr_dialogue_battle_action_selected_action_2_goosic_a
2190 - gml_Script_scr_dialogue_battle_action_selected_action_2_goosic_a
2191 - scr_text_battle
2192 - gml_Script_scr_text_battle
2193 - draw_on_surface_tiled
2194 - gml_Script_draw_on_surface_tiled
2195 - scr_recreate_heart_battle_menu_text_jandroid_a
2196 - gml_Script_scr_recreate_heart_battle_menu_text_jandroid_a
2197 - scr_start_enemy_attacking_martlet_genocide_final
2198 - gml_Script_scr_start_enemy_attacking_martlet_genocide_final
2199 - scr_recreate_heart_battle_menu_text_tellyvis_a
2200 - gml_Script_scr_recreate_heart_battle_menu_text_tellyvis_a
2201 - scr_sme_yellow_rhythm_song_data_danza
2202 - gml_Script_scr_sme_yellow_rhythm_song_data_danza
2203 - scr_generate_battle_steam_minifight
2204 - gml_Script_scr_generate_battle_steam_minifight
2205 - scr_recreate_heart_battle_menu_text_macro
2206 - gml_Script_scr_recreate_heart_battle_menu_text_macro
2207 - scr_talking_ace
2208 - gml_Script_scr_talking_ace
2209 - scr_dialogue_battle_action_selected_action_4_starlo
2210 - gml_Script_scr_dialogue_battle_action_selected_action_4_starlo
2211 - GMLive_seekSetOp
2212 - scr_start_enemy_attacking_axis_geno
2213 - gml_Script_scr_start_enemy_attacking_axis_geno
2214 - scr_dialogue_battle_action_selected_action_1_guardener
2215 - gml_Script_scr_dialogue_battle_action_selected_action_1_guardener
2216 - scr_dialogue_battle_action_selected_action_1_goosic_b
2217 - gml_Script_scr_dialogue_battle_action_selected_action_1_goosic_b
2218 - scr_generate_battle_ceroba_3
2219 - gml_Script_scr_generate_battle_ceroba_3
2220 - scr_recreate_heart_battle_menu_text_axis_geno
2221 - gml_Script_scr_recreate_heart_battle_menu_text_axis_geno
2222 - cutscene_dialogue_giga
2223 - gml_Script_cutscene_dialogue_giga
2224 - scr_enemy_timer_attacks_jandroid_goosic_duo
2225 - gml_Script_scr_enemy_timer_attacks_jandroid_goosic_duo
2226 - scr_verlet_updatepoints
2227 - gml_Script_scr_verlet_updatepoints
2228 - cutscene_dialogue_final_flowey
2229 - gml_Script_cutscene_dialogue_final_flowey
2230 - scr_cutscene_battle_guardener_1
2231 - gml_Script_scr_cutscene_battle_guardener_1
2232 - scr_verlet_collision
2233 - gml_Script_scr_verlet_collision
2234 - scr_dialogue_battle_action_selected_action_2_martlet_final
2235 - gml_Script_scr_dialogue_battle_action_selected_action_2_martlet_final
2236 - scr_start_enemy_attacking_jandroid_goosic_duo
2237 - gml_Script_scr_start_enemy_attacking_jandroid_goosic_duo
2238 - scr_talking_axis
2239 - gml_Script_scr_talking_axis
2240 - scr_enemy_timer_attacks_slither_solo
2241 - gml_Script_scr_enemy_timer_attacks_slither_solo
2242 - scr_generate_battle_feisty_five
2243 - gml_Script_scr_generate_battle_feisty_five
2244 - scr_start_enemy_attacking_feisty_five
2245 - gml_Script_scr_start_enemy_attacking_feisty_five
2246 - scr_dialogue_battle_action_selected_action_3_jandroid_b
2247 - gml_Script_scr_dialogue_battle_action_selected_action_3_jandroid_b
2248 - scr_talking_hotel_shopkeeper
2249 - gml_Script_scr_talking_hotel_shopkeeper
2250 - scr_dialogue_battle_action_selected_action_2_goosic_b
2251 - gml_Script_scr_dialogue_battle_action_selected_action_2_goosic_b
2252 - GMLive
2253 - gml_Script_gml_macro
2254 - gml_Script_anon_gml_source_gml_GlobalScript_GMLive_19828_gml_source_gml_GlobalScript_GMLive
2255 - gml_Script_anon_gml_source_gml_GlobalScript_GMLive_20036_gml_source_gml_GlobalScript_GMLive
2256 - gml_Script_gml_source
2257 - gml_Script_shader_set_live
2258 - gml_Script_live_validate_scripts
2259 - scr_dialogue_battle_action_selected_action_2_slither_a
2260 - gml_Script_scr_dialogue_battle_action_selected_action_2_slither_a
2261 - GMLive_compiler
2262 - scr_start_enemy_attacking_guardener
2263 - gml_Script_scr_start_enemy_attacking_guardener
2264 - scr_axis_clover_scan
2265 - gml_Script_scr_axis_clover_scan
2266 - scr_enemy_timer_attacks_asgore
2267 - gml_Script_scr_enemy_timer_attacks_asgore
2268 - scr_generate_battle_jandroid_solo
2269 - gml_Script_scr_generate_battle_jandroid_solo
2270 - scr_end_enemy_attacking_axis
2271 - gml_Script_scr_end_enemy_attacking_axis
2272 - scr_dialogue_battle_action_selected_action_2_tellyvis_a
2273 - gml_Script_scr_dialogue_battle_action_selected_action_2_tellyvis_a
2274 - GMLive_roomLoader
2275 - gml_Script_live_room_start
2276 - scr_item_set_unstealable
2277 - gml_Script_scr_item_set_unstealable
2278 - scr_recreate_heart_battle_menu_text_martlet_genocide_final
2279 - gml_Script_scr_recreate_heart_battle_menu_text_martlet_genocide_final
2280 - scr_screenshake_battle
2281 - gml_Script_scr_screenshake_battle
2282 - scr_generate_battle_sousborg
2283 - gml_Script_scr_generate_battle_sousborg
2284 - scr_cutscene_battle_martlet_final_2_outro
2285 - gml_Script_scr_cutscene_battle_martlet_final_2_outro
2286 - GMLive_http
2287 - gml_Script_live_async_http
2288 - scr_generate_battle_goosic_solo
2289 - gml_Script_scr_generate_battle_goosic_solo
2290 - scr_verlet_guardener_wind
2291 - gml_Script_scr_verlet_guardener_wind
2292 - scr_dialogue_battle_action_selected_action_3_axis
2293 - gml_Script_scr_dialogue_battle_action_selected_action_3_axis
2294 - scr_screenshake_battle_custom
2295 - gml_Script_scr_screenshake_battle_custom
2296 - GMLive_nodeTools
2297 - GMLive_program
2298 - scr_dialogue_battle_action_selected_action_3_ceroba_pacifist
2299 - gml_Script_scr_dialogue_battle_action_selected_action_3_ceroba_pacifist
2300 - scr_talking_vendy
2301 - gml_Script_scr_talking_vendy
2302 - scr_generate_battle_jandroid_goosic_duo
2303 - gml_Script_scr_generate_battle_jandroid_goosic_duo
2304 - scr_talking_moray
2305 - gml_Script_scr_talking_moray
2306 - scr_enemy_timer_attacks_energy_balls
2307 - gml_Script_scr_enemy_timer_attacks_energy_balls
2308 - scr_dialogue_battle_action_selected_action_2_macro
2309 - gml_Script_scr_dialogue_battle_action_selected_action_2_macro
2310 - scr_sme_yellow_rhythm_song_data_flowey_nosong
2311 - gml_Script_scr_sme_yellow_rhythm_song_data_flowey_nosong
2312 - scr_text_counter_custom
2313 - gml_Script_scr_text_counter_custom
2314 - scr_generate_battle_asgore
2315 - gml_Script_scr_generate_battle_asgore
2316 - draw_outline
2317 - gml_Script_draw_outline
2318 - scr_enemy_attack_bullet_hit
2319 - gml_Script_scr_enemy_attack_bullet_hit
2320 - scr_dialogue_battle_action_selected_action_2_slither_b
2321 - gml_Script_scr_dialogue_battle_action_selected_action_2_slither_b
2322 - _effect_blend_script
